officer_id,gender,race,appointed_date,rank,active,birth_year,civilian_allegation_percentile,honorable_mention_count,internal_allegation_percentile,trr_count,allegation_count,sustained_count,civilian_compliment_count,current_badge,discipline_count,major_award_count,unsustained_count
1,M,White,2005-09-26,Sergeant of Police,Yes,1971,61.2069,61,76.9384,7,6,0,4,1424,0,0,0
16,M,Asian/Pacific,2008-04-28,Police Officer,Yes,1984,97.3590,29,83.9944,24,19,1,5,14008,1,0,6
39,F,White,1986-08-11,Police Officer,No,1952,81.7842,13,0.0000,2,24,0,12,12511,0,0,17
47,M,Hispanic,2001-05-29,Police Officer,Yes,1974,45.3259,16,85.2153,2,7,1,2,14467,1,0,2
49,M,Hispanic,2005-09-26,Police Officer,Yes,1972,71.8208,88,0.0000,6,7,0,4,15760,0,1,1
51,M,Hispanic,2003-10-27,Police Officer,Yes,1975,61.6155,23,74.6960,13,8,0,8,4853,0,0,5
52,M,Hispanic,1999-03-08,Police Officer,Yes,1972,77.6460,51,61.1521,20,16,0,1,6380,0,0,4
54,M,Hispanic,1995-02-06,Police Officer,Yes,1962,57.7487,7,0.0000,2,13,2,1,19029,2,0,4
56,M,Hispanic,2009-12-16,Police Officer,Yes,1982,91.2298,42,0.0000,30,10,1,2,7792,1,0,3
60,M,Hispanic,2002-07-29,Police Officer,Yes,1978,94.9073,108,0.0000,33,25,0,6,11683,0,0,7
62,F,Hispanic,2009-12-16,Police Officer,Yes,1980,60.9577,12,0.0000,1,3,0,1,12327,0,0,1
72,M,Hispanic,2015-12-14,Police Officer,Yes,1990,,9,,0,3,0,0,16462,0,1,1
77,F,Hispanic,1998-12-14,Police Officer,Yes,1974,47.6380,25,0.0000,0,5,0,7,3081,0,0,1
81,M,White,2002-02-25,Police Officer / Marine Officer,Yes,1978,67.3610,25,72.8224,4,9,0,4,4145,0,1,2
92,M,White,1994-05-31,Police Officer as Detective,Yes,1970,77.6460,9,0.0000,2,27,1,5,20261,1,1,14
94,M,White,1998-03-16,Police Officer as Detective,Yes,1971,77.6460,55,0.0000,4,15,0,5,20828,0,0,13
114,F,Black,1990-08-27,Police Officer,No,1960,56.2074,5,71.5151,1,22,3,2,11084,3,0,12
119,M,White,1997-03-17,Police Officer,No,1955,83.5412,21,0.0000,6,15,0,3,19317,0,0,7
135,M,White,2002-09-30,Police Officer / Field Training Officer,Yes,1971,74.8605,76,73.4652,20,11,1,2,6673,1,1,1
156,M,White,1993-12-13,Police Officer,No,1970,86.3763,27,95.6348,2,32,3,7,6621,3,0,18
188,F,White,2001-07-30,Police Officer,Yes,1976,45.5103,14,0.0000,2,4,0,3,17233,0,0,1
204,M,Hispanic,1991-12-02,Police Officer Assigned Evidence Technician,Yes,1967,47.6380,24,0.0000,3,8,0,1,3176,0,0,5
216,M,White,1994-09-06,Police Officer,Yes,1957,69.1001,24,0.0000,0,20,0,6,3162,0,0,14
233,M,White,1999-03-08,Police Officer,Yes,1975,74.8804,36,0.0000,16,12,0,10,4088,0,0,6
235,M,Black,1982-11-29,Police Officer as Detective,No,1955,49.2197,0,0.0000,0,7,1,0,,0,0,3
238,M,Asian/Pacific,1991-04-24,Police Officer / Explosives Detective Canine Handler,Yes,1957,47.6380,15,0.0000,0,15,0,2,4355,0,0,8
241,M,Black,1994-05-31,Police Officer,Yes,1965,77.6460,21,93.0935,4,29,6,1,4031,6,0,14
254,M,White,2012-10-05,Police Officer,Yes,1984,86.1072,30,0.0000,10,5,0,2,9351,0,0,0
255,M,Hispanic,2008-07-28,Police Officer,No,1981,76.8365,76,0.0000,6,5,0,2,15164,0,1,1
260,M,Hispanic,2001-10-29,Police Officer,Yes,1973,83.4513,73,0.0000,3,14,0,1,13934,0,1,4
262,M,Hispanic,2003-02-24,Police Officer,Yes,1976,94.3592,87,73.9835,49,23,1,4,13577,1,3,10
291,M,Hispanic,2006-03-27,Police Officer,Yes,1978,68.4074,88,91.1401,17,9,2,4,5142,2,0,0
292,M,Hispanic,2000-10-10,Police Officer,Yes,1978,60.4893,35,0.0000,8,7,0,7,9788,0,0,3
295,M,White,2001-02-05,Lieutenant of Police,Yes,1976,74.6661,76,0.0000,9,12,1,5,262,0,0,3
326,M,Black,2006-09-25,Police Officer,Yes,1983,57.1557,84,78.6028,4,5,1,1,7727,1,0,1
345,F,White,2002-09-30,Police Officer,Yes,1977,52.9799,19,0.0000,5,6,0,3,3324,0,0,1
352,M,Asian/Pacific,2006-09-25,Police Officer,Yes,1981,96.3076,65,0.0000,14,20,1,5,7241,1,1,7
353,M,Asian/Pacific,2006-11-27,Police Officer,Yes,1983,87.4277,154,0.0000,9,14,1,2,8411,0,0,2
361,M,White,1991-06-19,Police Officer as Detective,No,1960,62.0886,6,86.3017,1,21,4,7,21211,4,0,7
364,M,White,1994-05-02,Police Officer,No,1962,95.0519,1,83.0052,0,28,3,0,,3,0,13
366,M,Black,1991-05-22,Police Officer as Detective,Yes,1967,65.6966,1,0.0000,0,21,0,3,20209,0,1,17
385,M,Black,1991-03-27,Police Officer,Yes,1964,95.4256,6,79.9133,2,38,5,2,12788,4,0,11
387,M,White,1991-12-02,Police Officer,Yes,1967,65.6966,15,0.0000,3,27,2,6,9023,2,0,16
393,M,White,1998-08-31,Sergeant of Police,Yes,1970,77.6460,41,0.0000,6,14,0,3,1450,0,0,4
394,M,White,1990-03-26,Sergeant of Police,Yes,1964,57.7487,42,0.0000,4,8,0,4,1851,0,0,1
400,M,Black,1992-01-02,Police Officer / Field Training Officer,Yes,1968,81.8766,26,0.0000,3,23,1,5,18439,1,0,12
403,M,Black,2003-10-27,Police Officer,Yes,1970,95.3957,91,74.6960,50,25,1,7,15090,0,0,2
428,M,Hispanic,2002-03-25,Police Officer,Yes,1971,57.5742,34,0.0000,2,7,0,5,5011,0,0,2
442,M,Asian/Pacific,2005-10-31,Police Officer,Yes,1980,71.9803,85,0.0000,17,7,0,2,10081,0,1,3
448,M,Hispanic,2003-04-28,Sergeant of Police,Yes,1979,97.1048,66,0.0000,12,28,0,3,1060,0,1,7
451,M,White,2006-11-27,Police Officer,Yes,1983,93.4473,184,0.0000,18,16,0,1,13832,0,0,0
464,M,White,2007-04-30,Police Officer,Yes,1982,51.3305,79,79.2007,37,7,1,1,11287,1,0,1
465,M,Hispanic,2000-02-28,Police Officer,Yes,1976,94.8575,49,0.0000,11,29,0,2,12730,0,0,7
476,M,Hispanic,2001-04-30,Sergeant of Police,Yes,1977,65.1634,40,0.0000,4,8,0,3,1722,0,0,2
478,M,Hispanic,1991-03-27,Sergeant of Police,Yes,1966,97.5782,79,61.1521,10,48,3,4,1968,2,0,15
498,M,Hispanic,1986-02-03,Police Officer,No,1959,72.3141,19,0.0000,2,31,0,15,7933,0,0,14
518,M,White,1990-08-27,Police Officer as Detective,Yes,1966,69.1001,5,0.0000,0,35,1,7,20340,1,0,28
519,M,White,1990-03-26,Police Officer as Detective,Yes,1967,61.9992,8,0.0000,1,27,0,6,20269,0,0,14
520,M,White,1999-06-21,Police Officer as Detective,Yes,1974,98.6795,40,79.9133,3,48,0,3,20511,0,0,21
533,M,White,2002-09-30,Sergeant of Police,Yes,1979,88.0357,146,86.2866,13,18,1,2,1925,1,1,3
542,M,White,2000-09-11,Police Officer,Yes,1974,81.4331,107,70.7644,11,15,0,2,10544,0,0,8
569,M,White,1990-03-26,Lieutenant of Police,Yes,1959,57.7487,3,61.1521,0,23,0,8,214,0,1,12
572,M,Black,1991-01-02,Police Officer,Yes,1964,61.9992,7,61.1521,2,20,1,1,11743,1,1,9
576,M,Black,1993-11-22,Police Officer as Detective,Yes,1967,88.5838,8,61.1521,0,34,1,13,20841,1,0,19
579,M,Black,1988-05-02,Police Officer,Yes,1964,92.1417,39,79.9133,7,63,8,1,3712,7,0,33
618,M,White,2001-08-27,Sergeant of Police,Yes,1977,65.4425,78,0.0000,4,8,0,4,1445,0,0,2
630,M,White,1999-03-08,Police Officer,No,1962,59.8206,9,0.0000,0,2,0,3,,0,0,2
632,M,White,1986-06-16,Lieutenant of Police,No,1961,73.3257,13,69.8276,2,30,1,4,572,1,0,14
635,M,White,2003-10-27,Police Officer,Yes,1977,83.3217,44,0.0000,17,14,0,1,6325,0,0,2
639,F,White,2000-02-28,Sergeant of Police,Yes,1973,92.5653,14,0.0000,5,24,1,7,1376,1,0,8
642,M,Black,2006-09-25,Police Officer,Yes,1978,93.1981,20,78.6028,4,16,1,3,4720,1,1,3
645,M,Black,1986-06-16,Police Officer,Yes,1957,92.1417,3,61.1521,1,60,11,1,8050,9,0,30
650,M,Black,1997-07-07,Police Officer,Yes,1965,99.7608,37,97.0251,36,90,6,9,11348,5,0,35
665,M,Hispanic,1999-11-29,Police Officer as Detective,Yes,1969,47.6380,4,61.1521,0,6,1,5,20727,1,0,1
672,M,White,1992-06-29,Police Officer as Detective,Yes,1965,47.6380,2,0.0000,0,15,0,3,21277,0,0,12
674,M,Black,1991-03-27,Sergeant of Police,Yes,1958,41.5139,0,0.0000,0,11,0,4,2453,0,0,3
682,M,White,1985-03-04,Lieutenant of Police,No,1959,50.9382,9,91.7154,4,18,1,1,634,1,0,10
695,M,White,1991-11-18,Police Officer as Detective,No,1970,81.8766,27,0.0000,2,26,0,1,20262,0,1,17
697,F,White,2004-01-26,Police Officer,No,1978,50.9667,29,74.9950,4,5,0,4,13878,0,0,1
721,M,White,1995-01-03,Police Officer,Yes,1964,53.0197,16,0.0000,2,8,1,3,16137,1,0,2
725,M,Hispanic,1985-09-09,Police Officer,No,1951,95.4557,1,90.6729,0,28,1,0,,0,0,18
734,M,White,1998-06-08,Police Officer,No,1974,77.0890,17,0.0000,4,11,0,2,16710,0,0,2
750,M,Black,1992-06-29,Police Officer,No,1968,86.3763,49,79.9133,4,29,2,3,9106,2,0,20
754,M,White,1981-04-13,Police Officer,No,1947,78.0388,20,0.0000,5,33,0,2,8268,0,0,21
759,M,White,1987-12-07,Police Officer,No,1952,87.0486,22,73.3421,5,38,2,4,13961,2,0,16
761,M,White,2003-02-24,Police Officer,Yes,1974,97.1746,138,0.0000,12,30,0,2,19270,0,4,5
774,M,White,2016-02-29,Police Officer,Yes,1988,,4,,0,2,0,0,11774,0,0,0
780,M,Hispanic,1996-05-06,Sergeant of Police,Yes,1970,69.1001,8,61.1521,0,13,1,1,870,1,0,8
794,F,Black,2012-10-05,Police Officer,Yes,1978,93.9007,30,0.0000,3,6,0,0,16237,0,0,2
800,M,Asian/Pacific,1998-04-13,Police Officer,Yes,1966,94.1100,77,61.1521,15,29,1,4,7319,1,0,13
820,F,Hispanic,2006-05-01,Police Officer,Yes,1970,68.5420,65,0.0000,6,7,0,6,8865,0,1,0
854,M,White,1996-07-08,Police Officer,Yes,1969,92.8393,66,61.1521,11,30,1,4,19998,1,1,8
858,M,Hispanic,2005-10-31,Police Officer,No,1982,97.7661,35,97.2624,14,16,0,0,11805,0,0,8
859,M,White,1972-10-23,Sergeant of Police,No,1950,86.0560,5,0.0000,10,30,0,2,1510,0,0,17
871,M,Hispanic,2001-02-05,Police Officer,Yes,1976,88.1005,119,91.1401,23,23,1,2,14936,1,1,10
882,F,Hispanic,1998-03-16,Police Officer,Yes,1969,77.6460,24,61.1521,3,16,1,6,18014,1,1,6
883,M,Hispanic,2007-04-30,Police Officer,Yes,1982,76.8686,55,0.0000,10,7,0,5,5780,0,0,2
885,M,Hispanic,1992-09-28,Police Officer as Detective,Yes,1967,87.5224,15,0.0000,0,36,1,2,20345,1,0,19
887,M,Hispanic,2001-05-29,Sergeant of Police,Yes,1977,85.9827,155,91.3893,24,19,3,5,2527,2,1,2
890,M,White,1996-05-06,Sergeant of Police,Yes,1969,95.0419,88,93.0935,17,39,0,5,1907,1,2,18
906,M,Asian/Pacific,2011-10-17,Police Officer,Yes,1984,89.9143,11,92.0072,2,7,0,2,8156,0,0,1
915,M,White,1991-11-18,Sergeant of Police,Yes,1969,69.1001,2,0.0000,1,15,0,3,1440,0,1,3
932,F,Black,2006-12-18,Police Officer,Yes,1982,79.5595,45,0.0000,3,8,0,2,20192,0,0,1
933,M,Black,1999-07-12,Police Officer,Yes,1976,97.5782,123,98.9884,9,49,5,2,17543,6,0,24
943,M,White,2002-12-02,Police Officer,Yes,1978,93.2878,123,0.0000,20,22,0,6,1399,0,0,4
969,F,Black,1993-11-22,Police Officer,Yes,1968,65.6966,12,61.1521,1,14,0,4,10829,0,1,11
983,M,Hispanic,1986-12-22,Police Officer,Yes,1959,41.5139,22,79.9133,4,22,4,8,6197,3,0,9
985,M,Hispanic,1987-03-09,Police Officer,No,1958,94.3351,30,99.3784,6,54,14,0,17883,14,0,31
986,M,Hispanic,1999-10-04,Police Officer / Field Training Officer,Yes,1961,74.8804,27,0.0000,8,13,0,2,17726,0,0,3
994,M,White,2001-09-24,Police Officer as Detective,Yes,1979,96.3773,80,85.5491,12,31,1,6,20842,1,1,10
997,M,Asian/Pacific,1993-12-13,Sergeant of Police,Yes,1966,81.8766,9,0.0000,4,21,2,2,966,2,0,14
1000,M,Hispanic,2013-03-05,Police Officer,Yes,1984,68.9406,25,0.0000,5,2,0,1,13302,0,0,0
1018,M,White,2003-02-24,Police Officer,Yes,1976,93.4971,151,95.5451,28,25,2,3,7582,1,1,6
1026,M,White,2004-09-27,Police Officer as Detective,Yes,1980,98.2759,86,87.7566,34,33,0,2,20650,0,1,7
1037,M,White,1994-08-01,Police Officer,Yes,1959,99.0881,61,93.0935,10,70,1,6,9744,1,0,33
1039,M,White,1996-07-08,Police Officer,Yes,1967,91.4192,75,0.0000,15,30,0,3,19980,0,1,11
1047,F,Black,1995-10-23,Police Officer as Detective,Yes,1958,41.5139,3,0.0000,0,8,0,5,20365,0,0,1
1056,M,Hispanic,1988-12-05,Police Officer,Yes,1962,90.4873,51,95.6348,19,83,13,4,5214,11,1,47
1060,M,White,1991-01-30,Police Officer as Detective,Yes,1963,41.5139,2,0.0000,0,13,0,3,20551,0,1,3
1063,M,White,1994-05-02,Sergeant of Police,No,1961,95.7794,194,79.9133,4,47,3,4,2178,1,0,22
1075,M,White,1999-06-21,Lieutenant of Police,Yes,1975,88.5838,42,61.1521,4,21,0,3,292,0,0,9
1080,M,White,1968-01-22,Police Officer as Detective,No,1942,40.6808,0,0.0000,0,5,0,0,,0,0,2
1094,M,White,1994-05-02,Police Officer / Field Training Officer,Yes,1966,79.7738,39,0.0000,13,28,0,8,13137,0,0,17
1112,M,White,1973-03-19,Police Officer as Detective,No,1949,52.4420,1,78.3071,0,12,0,4,,0,1,4
1114,M,White,2002-04-29,Police Officer as Detective,Yes,1974,74.3273,202,73.0815,9,11,2,4,20770,0,1,1
1116,M,White,1994-10-03,Police Officer as Detective,No,1967,65.1776,0,0.0000,0,10,0,0,,0,0,5
1126,M,White,2001-03-26,Police Officer,Yes,1970,39.1519,21,71.6962,3,4,0,4,15787,0,0,1
1127,M,Black,1995-06-05,Police Officer,Yes,1968,77.6460,14,79.9133,5,21,1,2,19050,1,1,7
1134,F,Black,1995-07-10,Police Officer,No,1964,32.3572,4,0.0000,0,4,0,1,,0,0,2
1136,M,White,2013-04-01,Police Officer,Yes,1986,93.2031,32,0.0000,4,9,2,1,19740,1,0,0
1145,F,White,1988-05-02,Police Officer,No,1950,35.6082,10,75.5312,1,9,0,2,3783,0,0,4
1146,M,White,2002-10-28,Police Officer,Yes,1978,98.1264,124,0.0000,21,34,0,1,9112,0,0,5
1148,M,White,2002-10-28,Sergeant of Police,Yes,1977,93.9306,134,73.6047,21,23,0,2,1799,0,0,4
1149,M,White,1991-01-30,Police Officer,Yes,1961,79.7738,5,0.0000,4,37,0,1,15734,0,1,26
1172,M,White,1994-09-06,Police Officer,Yes,1970,97.8772,67,88.3297,11,58,3,6,7510,2,0,19
1189,M,Black,2006-02-21,Police Officer,Yes,1971,93.2679,80,0.0000,12,16,0,5,12444,0,0,4
1222,M,Hispanic,1996-03-18,Police Officer,Yes,1971,74.8804,50,0.0000,5,17,0,2,19073,0,0,8
1224,M,Hispanic,2001-04-30,Police Officer,Yes,1967,51.4252,22,85.1256,3,7,0,5,4644,0,0,1
1237,F,Black,2001-10-29,Sergeant of Police,Yes,1973,52.0480,3,0.0000,0,5,0,3,2328,0,0,2
1247,M,White,1971-02-22,Police Officer,No,1947,62.6923,9,0.0000,0,9,0,3,,0,1,4
1260,M,White,1999-11-15,Police Officer Assigned as Helicopter Pilot,Yes,1971,88.5838,39,61.1521,13,21,1,12,19260,1,0,12
1266,M,Hispanic,1991-12-02,Sergeant of Police,Yes,1968,57.7487,11,79.9133,2,23,2,4,2255,1,1,8
1277,M,Hispanic,2001-03-26,Police Officer,Yes,1967,95.6049,49,91.2448,16,31,2,4,7367,2,0,9
1283,M,White,2002-07-29,Police Officer,No,1967,87.4726,123,0.0000,31,16,0,10,15937,0,1,4
1298,M,White,1997-09-02,Police Officer,Yes,1966,96.1830,41,88.3297,3,41,2,6,17969,2,0,22
1303,M,White,1997-07-07,Police Officer as Detective,Yes,1971,90.4873,38,0.0000,0,25,1,2,21058,1,0,9
1304,M,White,1999-03-08,Police Officer,Yes,1975,95.4256,63,0.0000,11,30,1,4,6772,1,1,10
1316,M,White,1991-05-22,Sergeant of Police,Yes,1966,69.1001,43,61.1521,17,21,1,13,1390,1,0,10
1317,M,White,1998-03-16,Sergeant of Police,Yes,1966,87.5224,23,61.1521,3,23,0,5,1020,0,0,9
1324,M,White,1992-09-28,Police Officer,Yes,1968,74.8804,14,61.1521,1,25,1,2,5384,1,0,16
1332,M,Black,1995-12-04,Police Officer,Yes,1967,97.5782,7,79.9133,4,50,1,2,19562,1,0,33
1333,M,Black,2001-08-27,Police Officer,Yes,1971,45.5800,12,0.0000,2,4,0,6,6863,0,0,1
1335,M,Black,1986-08-11,Police Officer as Detective,No,1960,67.1676,4,0.0000,2,20,1,4,20450,1,0,9
1340,F,Black,1999-11-15,Police Officer,Yes,1974,61.9992,10,61.1521,1,9,1,4,10591,1,0,4
1344,M,Black,1998-05-26,Police Officer,Yes,1969,97.0052,31,61.1521,6,41,6,4,8426,6,0,22
1345,M,White,1995-06-05,Police Officer,No,1968,70.5750,35,70.2212,11,21,2,1,18855,2,0,14
1347,F,Black,2007-08-27,Sergeant of Police,Yes,1982,60.7186,48,79.5147,0,5,0,4,2157,0,0,1
1366,M,White,2000-01-24,Sergeant of Police,Yes,1977,75.9617,63,0.0000,2,12,0,8,2102,0,0,3
1381,M,Black,2005-01-03,Police Officer,Yes,1972,81.0793,37,0.0000,14,10,1,4,18635,0,0,3
1390,M,Hispanic,2005-01-03,Police Officer,Yes,1978,59.9761,35,76.2557,4,6,0,8,16188,0,0,1
1395,M,Hispanic,2015-12-14,Police Officer,Yes,1981,,5,,0,1,0,0,16629,0,0,0
1411,M,White,1996-03-18,Police Officer,Yes,1970,41.5139,3,0.0000,3,9,0,4,13777,0,0,3
1414,M,Hispanic,1994-01-18,Police Officer as Detective,Yes,1968,41.5139,8,61.1521,0,11,0,6,20921,0,0,5
1430,M,White,1999-10-25,Sergeant of Police,Yes,1976,77.6460,12,61.1521,2,14,1,8,1816,0,0,7
1436,F,Black,2004-04-26,Police Officer,Yes,1978,92.6201,31,75.2791,4,19,0,2,15525,0,0,4
1440,M,White,1993-12-13,Police Officer,Yes,1967,81.8766,32,0.0000,10,28,2,8,15728,2,0,11
1444,M,Hispanic,1999-10-04,Sergeant of Police,Yes,1976,96.1830,161,0.0000,30,32,0,5,1226,0,0,8
1452,M,White,2005-12-05,Police Officer,Yes,1982,72.1497,153,0.0000,6,7,0,3,14367,0,0,1
1464,M,White,1998-10-13,Police Officer,Yes,1974,79.7738,35,61.1521,7,15,0,3,10827,0,0,6
1505,M,White,2013-04-01,Police Officer,Yes,1987,82.8184,11,0.0000,1,3,0,0,17455,0,0,0
1509,M,Black,1988-11-07,Sergeant of Police,No,1959,77.2121,10,0.0000,3,34,4,4,2104,2,0,20
1511,M,Black,1989-12-26,Police Officer,Yes,1958,81.8766,12,93.0935,1,35,6,6,2815,6,1,11
1523,M,White,1986-08-11,Police Officer,No,1943,57.0348,1,0.0000,0,10,1,0,,1,0,6
1535,F,White,1998-06-08,Police Officer as Detective,Yes,1974,90.4873,23,79.9133,3,24,0,1,20331,0,0,9
1544,F,White,2008-04-28,Police Officer,Yes,1983,84.3532,63,83.9944,9,9,0,7,5033,0,0,2
1546,M,White,1970-11-16,Police Officer as Detective,No,1945,58.7297,2,0.0000,0,28,0,0,,0,0,20
1553,M,White,1999-09-13,Police Officer,Yes,1971,99.6313,85,61.1521,5,69,0,1,15110,0,0,20
1559,M,Hispanic,1996-11-04,Police Officer,Yes,1966,53.0197,12,61.1521,5,14,1,1,7847,2,0,9
1561,M,White,1999-07-12,Police Officer,No,1974,73.6547,65,0.0000,3,7,0,1,13673,0,0,3
1569,M,Hispanic,1980-09-29,Sergeant of Police,No,1954,56.4558,68,0.0000,0,6,0,2,,0,1,5
1570,M,Hispanic,2007-08-27,Police Officer,Yes,1981,78.5031,59,79.5147,12,8,1,2,5521,1,1,2
1588,M,Black,1997-08-04,Police Officer,Yes,1970,93.5220,11,88.3297,2,32,1,1,10121,0,0,14
1598,M,Black,1992-09-28,Police Officer as Detective,Yes,1964,41.5139,5,61.1521,0,11,3,2,21185,3,0,5
1620,M,White,1996-05-06,Police Officer as Detective,Yes,1971,29.7987,10,0.0000,2,4,0,9,21190,0,0,2
1625,M,White,1993-12-13,Sergeant of Police,Yes,1970,93.5220,59,93.0935,3,43,4,2,1795,4,1,22
1630,M,White,2002-09-30,Police Officer,Yes,1971,52.9799,19,73.4652,4,6,0,4,16023,0,0,1
1635,F,White,1995-06-05,Police Officer as Detective,Yes,1968,29.7987,5,0.0000,0,2,0,9,20239,0,0,1
1638,M,White,1970-06-15,Captain of Police,No,1949,52.3595,2,87.7002,0,4,0,1,43,0,0,1
1647,M,White,2004-09-27,Police Officer,Yes,1980,98.0317,90,75.6926,36,32,1,2,16887,1,0,6
1656,M,White,2010-04-16,Police Officer,Yes,1979,61.9693,26,0.0000,10,4,0,1,11805,0,0,1
1658,M,White,1986-10-13,Sergeant of Police,Yes,1964,77.6460,16,97.0251,7,34,5,3,1174,2,0,10
1662,M,Hispanic,1994-05-31,Police Officer,Yes,1961,96.4820,82,0.0000,3,50,2,3,3241,2,1,20
1665,M,White,1998-10-13,Police Officer as Detective,Yes,1975,77.6460,21,0.0000,8,13,0,4,20612,0,1,7
1666,M,White,1994-12-05,Police Officer,Yes,1968,74.8804,135,0.0000,11,16,0,5,18662,0,0,5
1672,M,Hispanic,1985-11-18,Sergeant of Police,Yes,1955,92.8393,22,61.1521,6,36,1,5,1886,1,0,16
1677,M,White,1996-03-18,Police Officer as Detective,Yes,1971,91.4192,34,0.0000,11,25,0,3,20029,0,0,12
1692,M,White,2006-01-23,Police Officer,Yes,1982,83.5459,118,0.0000,12,11,0,3,11304,0,2,2
1695,M,White,2005-12-05,Police Officer,Yes,1982,95.3010,96,90.7614,26,21,0,4,5740,0,0,6
1739,M,White,1999-03-08,Police Officer,Yes,1965,57.7487,44,79.9133,8,9,1,6,7355,1,1,5
1747,M,Hispanic,2010-04-16,Police Officer,Yes,1978,96.1630,38,87.3231,18,13,0,3,3210,0,0,3
1748,M,Hispanic,2000-10-10,Police Officer,Yes,1976,88.5489,47,70.9637,18,20,0,4,7025,0,1,8
1753,F,Hispanic,2006-12-18,Police Officer,Yes,1981,71.0584,67,91.8577,2,8,2,3,9323,1,0,0
1758,F,Black,2000-06-19,Lieutenant of Police,Yes,1971,73.8389,25,70.3408,5,12,0,7,463,0,1,3
1797,F,Black,2001-06-25,Police Officer,Yes,1976,78.6825,84,85.3249,3,14,1,3,4437,1,0,4
1808,M,White,1999-10-25,Police Officer,Yes,1976,79.7738,121,0.0000,3,14,0,3,13297,0,3,2
1813,M,White,1996-03-18,Police Officer / Explosives Detective Canine Handler,Yes,1970,86.3763,109,79.9133,5,27,0,2,19651,0,0,10
1825,M,White,1999-11-15,Police Officer as Detective,Yes,1973,83.7403,101,0.0000,21,17,0,10,20139,0,1,5
1830,M,White,2006-08-28,Police Officer,Yes,1980,74.5764,139,0.0000,2,7,0,9,20641,0,0,0
1832,M,Hispanic,1995-02-06,Police Officer,Yes,1970,92.1417,31,95.6348,5,47,3,6,7739,3,0,27
1849,M,White,2006-09-25,Police Officer,Yes,1981,95.6448,110,91.6783,15,20,0,2,11187,0,0,2
1851,M,White,1998-06-08,Sergeant of Police,Yes,1974,47.6380,23,61.1521,1,8,0,4,1300,0,0,1
1866,M,Hispanic,1995-10-23,Police Officer,Yes,1970,79.7738,68,79.9133,6,21,0,7,12417,0,0,11
1882,M,White,1994-05-31,Police Officer,Yes,1963,85.1455,48,61.1521,7,19,1,9,3950,1,0,7
1884,M,White,2002-09-30,Police Officer,Yes,1979,83.2769,92,0.0000,11,13,0,3,15360,0,0,7
1891,M,White,1987-12-07,Police Officer,Yes,1962,53.0197,26,0.0000,2,39,1,4,13627,1,1,24
1895,F,Hispanic,1999-09-13,Police Officer,Yes,1971,69.1001,5,0.0000,0,10,0,3,16332,0,0,6
1899,M,White,2007-09-24,Police Officer,No,1984,80.6521,74,0.0000,6,6,0,4,14552,0,0,0
1900,M,White,2007-08-27,Police Officer,No,1980,90.0646,98,95.7398,4,11,1,5,9330,1,0,3
1901,M,Black,1986-08-11,Police Officer / Field Training Officer,No,1962,96.0484,19,96.0783,8,90,8,0,17495,8,0,56
1905,M,White,1986-10-13,Police Officer,No,1961,35.6089,15,0.0000,1,12,0,3,11431,0,2,7
1907,M,Black,1985-05-06,Police Officer as Detective,No,1954,59.6382,4,94.8376,1,20,3,0,60030,1,1,11
1913,F,Hispanic,1999-10-25,Police Officer,Yes,1968,47.6380,6,0.0000,1,5,0,1,13449,0,0,1
1914,M,White,2003-04-28,Police Officer,Yes,1967,70.2611,71,86.6653,0,11,2,1,15716,2,0,2
1927,M,Hispanic,1996-05-06,Sergeant of Police,Yes,1965,86.3763,64,0.0000,2,25,0,4,2279,0,0,9
1932,M,Black,1986-10-13,Commander,Yes,1960,77.6460,7,0.0000,2,30,3,9,75,0,1,16
1945,M,Black,2006-09-25,Police Officer,Yes,1977,70.5900,12,78.6028,4,7,0,6,5229,0,1,3
1950,M,White,1999-11-29,Police Officer,Yes,1973,86.3763,41,93.0935,1,22,0,2,7207,0,0,10
1958,M,White,1998-09-28,Police Officer Assigned Evidence Technician,Yes,1974,83.7403,103,0.0000,8,16,0,2,15213,0,1,4
1971,M,White,2004-11-29,Police Officer,Yes,1981,97.1547,97,87.9958,10,27,2,2,19823,2,0,7
1974,M,White,1991-12-16,Lieutenant of Police,Yes,1968,72.3141,11,88.3297,0,22,4,2,284,4,0,9
1981,F,White,1976-04-26,Sergeant of Police,No,1951,61.4260,0,0.0000,1,7,1,0,1545,0,0,2
1992,M,White,1998-05-26,Lieutenant of Police,Yes,1974,92.8393,2,0.0000,0,26,0,4,553,0,0,16
2003,M,Asian/Pacific,1998-10-13,Police Officer,Yes,1972,57.7487,63,61.1521,8,8,0,4,18990,0,0,1
2005,M,White,1981-06-08,Sergeant of Police,No,1953,54.8244,4,75.2277,1,13,2,2,1261,2,0,5
2008,M,White,1988-12-05,Police Officer,No,1949,35.9389,13,76.4744,0,30,2,0,,2,0,19
2015,M,White,1991-05-22,Sergeant of Police,Yes,1961,98.9685,87,61.1521,15,102,3,7,2009,3,0,53
2029,M,White,1991-12-02,Sergeant of Police,Yes,1959,47.6380,22,61.1521,2,13,2,3,1070,1,0,7
2036,F,Hispanic,1998-05-26,Police Officer as Detective,Yes,1973,74.8804,40,0.0000,0,12,0,2,20230,0,0,5
2047,M,White,1997-05-05,Sergeant of Police,Yes,1970,65.6966,30,61.1521,1,12,0,6,1250,0,0,6
